Date,Name,SubDept,Department,Revenue,Cost,GP,Qty,Year,Week,Month,DOW
2026-03-25,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,5.0,3.5,1.5,2.0,2026,2026-03-23,2026-03-01,Wednesday
2026-03-27,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,2.5,1.75,0.75,1.0,2026,2026-03-23,2026-03-01,Friday
2026-03-28,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,2.5,1.75,0.75,1.0,2026,2026-03-23,2026-03-01,Saturday
2026-03-30,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,5.0,3.5,1.5,2.0,2026,2026-03-30,2026-03-01,Monday
2026-04-01,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,5.78,3.5,2.2800000000000002,2.0,2026,2026-03-30,2026-04-01,Wednesday
2026-04-02,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,11.56,7.0,4.5600000000000005,4.0,2026,2026-03-30,2026-04-01,Thursday
2026-04-07,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,8.67,5.25,3.42,3.0,2026,2026-04-06,2026-04-01,Tuesday
2026-04-08,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,2.89,1.75,1.1400000000000001,1.0,2026,2026-04-06,2026-04-01,Wednesday
2026-04-10,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,8.67,5.25,3.42,3.0,2026,2026-04-06,2026-04-01,Friday
2026-04-11,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,2.89,1.75,1.1400000000000001,1.0,2026,2026-04-06,2026-04-01,Saturday
2026-04-13,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,5.78,3.5,2.2800000000000002,2.0,2026,2026-04-13,2026-04-01,Monday
2026-04-14,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,8.67,5.25,3.42,3.0,2026,2026-04-13,2026-04-01,Tuesday
2026-04-16,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,2.89,1.75,1.1400000000000001,1.0,2026,2026-04-13,2026-04-01,Thursday
2026-04-18,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,2.89,1.75,1.1400000000000001,1.0,2026,2026-04-13,2026-04-01,Saturday
2026-04-21,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,9.38,5.5,3.880000000000001,2.0,2026,2026-04-20,2026-04-01,Tuesday
2026-04-22,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,4.94,5.5,-0.5599999999999996,2.0,2026,2026-04-20,2026-04-01,Wednesday
2026-04-27,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,13.75,13.75,0.0,5.0,2026,2026-04-27,2026-04-01,Monday
2026-04-28,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,5.5,5.5,0.0,2.0,2026,2026-04-27,2026-04-01,Tuesday
2026-04-30,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,4.69,2.75,1.9400000000000004,1.0,2026,2026-04-27,2026-04-01,Thursday
2026-05-01,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,22.04,13.75,8.29,5.0,2026,2026-04-27,2026-05-01,Friday
2026-05-02,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,4.69,2.75,1.9400000000000004,1.0,2026,2026-04-27,2026-05-01,Saturday
2026-05-04,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,9.38,5.5,3.880000000000001,2.0,2026,2026-05-04,2026-05-01,Monday
2026-05-06,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,3.86,2.5,1.3599999999999999,1.0,2026,2026-05-04,2026-05-01,Wednesday
2026-05-09,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,9.58,5.5,4.08,2.0,2026,2026-05-04,2026-05-01,Saturday
2026-05-11,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,9.58,5.5,4.08,2.0,2026,2026-05-11,2026-05-01,Monday
2026-05-12,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,9.58,5.5,4.08,2.0,2026,2026-05-11,2026-05-01,Tuesday
2026-05-13,CARROTS - SNACKING CARROTS 250G,Vegetables,FRUIT & VEG,4.79,2.75,2.04,1.0,2026,2026-05-11,2026-05-01,Wednesday
2026-03-05,CARROTS 1 KG,Vegetables,FRUIT & VEG,31.07,15.6,15.47,13.0,2026,2026-03-02,2026-03-01,Thursday
2026-03-06,CARROTS 1 KG,Vegetables,FRUIT & VEG,61.66,31.2,30.459999999999997,26.0,2026,2026-03-02,2026-03-01,Friday
2026-03-07,CARROTS 1 KG,Vegetables,FRUIT & VEG,21.51,10.8,10.71,9.0,2026,2026-03-02,2026-03-01,Saturday
2026-03-10,CARROTS 1 KG,Vegetables,FRUIT & VEG,44.31,22.25,22.060000000000002,19.0,2026,2026-03-09,2026-03-01,Tuesday
2026-03-11,CARROTS 1 KG,Vegetables,FRUIT & VEG,59.54,29.9,29.64,26.0,2026,2026-03-09,2026-03-01,Wednesday
2026-03-12,CARROTS 1 KG,Vegetables,FRUIT & VEG,45.8,23.0,22.799999999999997,20.0,2026,2026-03-09,2026-03-01,Thursday
2026-03-13,CARROTS 1 KG,Vegetables,FRUIT & VEG,27.48,13.8,13.68,12.0,2026,2026-03-09,2026-03-01,Friday
2026-03-14,CARROTS 1 KG,Vegetables,FRUIT & VEG,18.32,9.2,9.120000000000001,8.0,2026,2026-03-09,2026-03-01,Saturday
2026-03-16,CARROTS 1 KG,Vegetables,FRUIT & VEG,13.74,6.9,6.84,6.0,2026,2026-03-16,2026-03-01,Monday
2026-03-17,CARROTS 1 KG,Vegetables,FRUIT & VEG,50.38,25.3,25.080000000000002,22.0,2026,2026-03-16,2026-03-01,Tuesday
2026-03-18,CARROTS 1 KG,Vegetables,FRUIT & VEG,20.61,10.35,10.26,9.0,2026,2026-03-16,2026-03-01,Wednesday
2026-03-19,CARROTS 1 KG,Vegetables,FRUIT & VEG,34.12,17.25,16.869999999999997,15.0,2026,2026-03-16,2026-03-01,Thursday
2026-03-20,CARROTS 1 KG,Vegetables,FRUIT & VEG,54.73,27.6,27.129999999999995,24.0,2026,2026-03-16,2026-03-01,Friday
2026-03-21,CARROTS 1 KG,Vegetables,FRUIT & VEG,13.74,6.9,6.84,6.0,2026,2026-03-16,2026-03-01,Saturday
2026-03-23,CARROTS 1 KG,Vegetables,FRUIT & VEG,48.09,24.15,23.940000000000005,21.0,2026,2026-03-23,2026-03-01,Monday
2026-03-24,CARROTS 1 KG,Vegetables,FRUIT & VEG,20.61,10.35,10.26,9.0,2026,2026-03-23,2026-03-01,Tuesday
2026-03-25,CARROTS 1 KG,Vegetables,FRUIT & VEG,27.48,13.8,13.68,12.0,2026,2026-03-23,2026-03-01,Wednesday
2026-03-26,CARROTS 1 KG,Vegetables,FRUIT & VEG,41.22,20.7,20.52,18.0,2026,2026-03-23,2026-03-01,Thursday
2026-03-27,CARROTS 1 KG,Vegetables,FRUIT & VEG,66.41,33.35,33.059999999999995,29.0,2026,2026-03-23,2026-03-01,Friday
2026-03-28,CARROTS 1 KG,Vegetables,FRUIT & VEG,29.77,14.95,14.82,13.0,2026,2026-03-23,2026-03-01,Saturday
2026-03-30,CARROTS 1 KG,Vegetables,FRUIT & VEG,25.19,13.0,12.190000000000001,11.0,2026,2026-03-30,2026-03-01,Monday
2026-03-31,CARROTS 1 KG,Vegetables,FRUIT & VEG,22.9,12.0,10.899999999999999,10.0,2026,2026-03-30,2026-03-01,Tuesday
2026-04-01,CARROTS 1 KG,Vegetables,FRUIT & VEG,36.64,19.2,17.44,16.0,2026,2026-03-30,2026-04-01,Wednesday
2026-04-02,CARROTS 1 KG,Vegetables,FRUIT & VEG,88.62,46.8,41.82000000000001,39.0,2026,2026-03-30,2026-04-01,Thursday
2026-04-04,CARROTS 1 KG,Vegetables,FRUIT & VEG,31.83,16.8,15.029999999999998,14.0,2026,2026-03-30,2026-04-01,Saturday
2026-04-07,CARROTS 1 KG,Vegetables,FRUIT & VEG,34.35,18.0,16.35,15.0,2026,2026-04-06,2026-04-01,Tuesday
2026-04-08,CARROTS 1 KG,Vegetables,FRUIT & VEG,57.25,30.0,27.25,25.0,2026,2026-04-06,2026-04-01,Wednesday
2026-04-09,CARROTS 1 KG,Vegetables,FRUIT & VEG,27.25,14.4,12.85,12.0,2026,2026-04-06,2026-04-01,Thursday
2026-04-10,CARROTS 1 KG,Vegetables,FRUIT & VEG,38.7,20.4,18.300000000000004,17.0,2026,2026-04-06,2026-04-01,Friday
2026-04-11,CARROTS 1 KG,Vegetables,FRUIT & VEG,29.54,15.6,13.94,13.0,2026,2026-04-06,2026-04-01,Saturday
2026-04-13,CARROTS 1 KG,Vegetables,FRUIT & VEG,22.19,12.7,9.490000000000002,11.0,2026,2026-04-13,2026-04-01,Monday
2026-04-14,CARROTS 1 KG,Vegetables,FRUIT & VEG,47.76,27.6,20.159999999999997,24.0,2026,2026-04-13,2026-04-01,Tuesday
2026-04-15,CARROTS 1 KG,Vegetables,FRUIT & VEG,29.85,17.25,12.600000000000001,15.0,2026,2026-04-13,2026-04-01,Wednesday
2026-04-16,CARROTS 1 KG,Vegetables,FRUIT & VEG,41.79,24.15,17.64,21.0,2026,2026-04-13,2026-04-01,Thursday
2026-04-17,CARROTS 1 KG,Vegetables,FRUIT & VEG,105.27,60.95,44.31999999999999,53.0,2026,2026-04-13,2026-04-01,Friday
2026-04-18,CARROTS 1 KG,Vegetables,FRUIT & VEG,23.68,13.8,9.879999999999999,12.0,2026,2026-04-13,2026-04-01,Saturday
2026-04-20,CARROTS 1 KG,Vegetables,FRUIT & VEG,19.9,11.5,8.399999999999999,10.0,2026,2026-04-20,2026-04-01,Monday
2026-04-21,CARROTS 1 KG,Vegetables,FRUIT & VEG,51.74,29.9,21.840000000000003,26.0,2026,2026-04-20,2026-04-01,Tuesday
2026-04-22,CARROTS 1 KG,Vegetables,FRUIT & VEG,61.69,35.65,26.04,31.0,2026,2026-04-20,2026-04-01,Wednesday
2026-04-23,CARROTS 1 KG,Vegetables,FRUIT & VEG,47.76,27.6,20.159999999999997,24.0,2026,2026-04-20,2026-04-01,Thursday
2026-04-24,CARROTS 1 KG,Vegetables,FRUIT & VEG,51.74,29.9,21.840000000000003,26.0,2026,2026-04-20,2026-04-01,Friday
2026-04-27,CARROTS 1 KG,Vegetables,FRUIT & VEG,37.97,21.95,16.02,19.0,2026,2026-04-27,2026-04-01,Monday
2026-04-28,CARROTS 1 KG,Vegetables,FRUIT & VEG,6.45,3.75,2.7,3.0,2026,2026-04-27,2026-04-01,Tuesday
2026-04-29,CARROTS 1 KG,Vegetables,FRUIT & VEG,43.0,25.0,18.0,20.0,2026,2026-04-27,2026-04-01,Wednesday
2026-04-30,CARROTS 1 KG,Vegetables,FRUIT & VEG,25.8,15.0,10.8,12.0,2026,2026-04-27,2026-04-01,Thursday
2026-05-01,CARROTS 1 KG,Vegetables,FRUIT & VEG,57.39,32.85,24.54,27.0,2026,2026-04-27,2026-05-01,Friday
2026-05-02,CARROTS 1 KG,Vegetables,FRUIT & VEG,25.8,13.8,12.0,12.0,2026,2026-04-27,2026-05-01,Saturday
2026-05-04,CARROTS 1 KG,Vegetables,FRUIT & VEG,34.4,18.4,16.0,16.0,2026,2026-05-04,2026-05-01,Monday
2026-05-05,CARROTS 1 KG,Vegetables,FRUIT & VEG,64.5,34.5,30.0,30.0,2026,2026-05-04,2026-05-01,Tuesday
2026-05-06,CARROTS 1 KG,Vegetables,FRUIT & VEG,43.0,23.0,20.0,20.0,2026,2026-05-04,2026-05-01,Wednesday
2026-05-07,CARROTS 1 KG,Vegetables,FRUIT & VEG,30.1,16.1,14.0,14.0,2026,2026-05-04,2026-05-01,Thursday
2026-05-08,CARROTS 1 KG,Vegetables,FRUIT & VEG,66.65,35.65,31.000000000000007,31.0,2026,2026-05-04,2026-05-01,Friday
2026-05-09,CARROTS 1 KG,Vegetables,FRUIT & VEG,21.5,11.5,10.0,10.0,2026,2026-05-04,2026-05-01,Saturday
2026-05-11,CARROTS 1 KG,Vegetables,FRUIT & VEG,30.1,16.1,14.0,14.0,2026,2026-05-11,2026-05-01,Monday
2026-05-12,CARROTS 1 KG,Vegetables,FRUIT & VEG,66.65,35.65,31.000000000000007,31.0,2026,2026-05-11,2026-05-01,Tuesday
2026-05-13,CARROTS 1 KG,Vegetables,FRUIT & VEG,38.7,20.7,18.000000000000004,18.0,2026,2026-05-11,2026-05-01,Wednesday
2026-05-14,CARROTS 1 KG,Vegetables,FRUIT & VEG,49.45,26.45,23.000000000000004,23.0,2026,2026-05-11,2026-05-01,Thursday
2026-03-05,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,10.44,5.2395,5.2005,3.493,2026,2026-03-02,2026-03-01,Thursday
2026-03-06,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,4.04,2.055,1.9849999999999999,1.37,2026,2026-03-02,2026-03-01,Friday
2026-03-07,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,6.22,3.12,3.0999999999999996,2.08,2026,2026-03-02,2026-03-01,Saturday
2026-03-10,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,15.89,7.974,7.916,5.073,2026,2026-03-09,2026-03-01,Tuesday
2026-03-11,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,9.35,4.7056,4.6444,2.941,2026,2026-03-09,2026-03-01,Wednesday
2026-03-12,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,6.49,3.2544,3.2356000000000003,2.034,2026,2026-03-09,2026-03-01,Thursday
2026-03-13,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,7.07,3.7008,3.3692,2.313,2026,2026-03-09,2026-03-01,Friday
2026-03-14,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,3.15,1.5792,1.5708,0.987,2026,2026-03-09,2026-03-01,Saturday
2026-03-16,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,14.25,7.1523,7.0977,4.693,2026,2026-03-16,2026-03-01,Monday
2026-03-17,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,6.37,3.1965,3.1735,2.131,2026,2026-03-16,2026-03-01,Tuesday
2026-03-18,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,7.35,3.7155,3.6344999999999996,2.477,2026,2026-03-16,2026-03-01,Wednesday
2026-03-19,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,9.66,4.8465,4.8135,3.231,2026,2026-03-16,2026-03-01,Thursday
2026-03-20,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,20.49,10.305,10.184999999999999,6.87,2026,2026-03-16,2026-03-01,Friday
2026-03-21,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,9.58,4.8045,4.7755,3.203,2026,2026-03-16,2026-03-01,Saturday
2026-03-23,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,6.56,3.2925,3.2674999999999996,2.195,2026,2026-03-23,2026-03-01,Monday
2026-03-24,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,4.5,2.2545,2.2455,1.503,2026,2026-03-23,2026-03-01,Tuesday
2026-03-25,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,7.39,3.705,3.6849999999999996,2.47,2026,2026-03-23,2026-03-01,Wednesday
2026-03-26,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,18.95,9.507,9.443,6.338,2026,2026-03-23,2026-03-01,Thursday
2026-03-27,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,11.44,5.745,5.694999999999999,3.83,2026,2026-03-23,2026-03-01,Friday
2026-03-30,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,10.55,5.298,5.252000000000001,3.532,2026,2026-03-30,2026-03-01,Monday
2026-03-31,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,22.05,11.061,10.989,7.374,2026,2026-03-30,2026-03-01,Tuesday
2026-04-01,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,12.14,6.09,6.050000000000001,4.06,2026,2026-03-30,2026-04-01,Wednesday
2026-04-02,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,24.67,12.369,12.301000000000002,8.246,2026,2026-03-30,2026-04-01,Thursday
2026-04-04,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,1.88,0.9405,0.9394999999999999,0.627,2026,2026-03-30,2026-04-01,Saturday
2026-04-07,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,5.77,2.919,2.8509999999999995,1.946,2026,2026-04-06,2026-04-01,Tuesday
2026-04-08,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,5.64,2.859,2.7809999999999997,1.906,2026,2026-04-06,2026-04-01,Wednesday
2026-04-09,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,5.82,2.9565,2.8635,1.971,2026,2026-04-06,2026-04-01,Thursday
2026-04-10,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,12.2,6.1185,6.081499999999999,4.079,2026,2026-04-06,2026-04-01,Friday
2026-04-11,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,6.66,3.3375,3.3225000000000002,2.225,2026,2026-04-06,2026-04-01,Saturday
2026-04-13,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,7.17,3.597,3.573,2.398,2026,2026-04-13,2026-04-01,Monday
2026-04-14,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,7.94,4.1775,3.7625,2.785,2026,2026-04-13,2026-04-01,Tuesday
2026-04-15,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,8.5,4.263,4.237,2.842,2026,2026-04-13,2026-04-01,Wednesday
2026-04-16,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,12.83,6.435,6.3950000000000005,4.29,2026,2026-04-13,2026-04-01,Thursday
2026-04-17,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,16.18,8.1135,8.0665,5.409,2026,2026-04-13,2026-04-01,Friday
2026-04-20,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,0.96,0.5055,0.4545,0.337,2026,2026-04-20,2026-04-01,Monday
2026-04-21,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,14.08,7.0605,7.0195,4.707,2026,2026-04-20,2026-04-01,Tuesday
2026-04-22,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,10.85,5.445,5.404999999999999,3.63,2026,2026-04-20,2026-04-01,Wednesday
2026-04-23,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,6.42,3.222,3.198,2.148,2026,2026-04-20,2026-04-01,Thursday
2026-04-24,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,19.7,10.0785,9.6215,6.719,2026,2026-04-20,2026-04-01,Friday
2026-04-27,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,5.1,2.562,2.538,1.708,2026,2026-04-27,2026-04-01,Monday
2026-04-28,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,2.32,1.1655,1.1544999999999999,0.777,2026,2026-04-27,2026-04-01,Tuesday
2026-04-29,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,5.25,2.631,2.619,1.754,2026,2026-04-27,2026-04-01,Wednesday
2026-04-30,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,6.92,3.471,3.449,2.314,2026,2026-04-27,2026-04-01,Thursday
2026-05-01,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,10.99,5.5291,5.4609000000000005,3.832,2026,2026-04-27,2026-05-01,Friday
2026-05-02,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,2.94,1.4728,1.4671999999999998,1.052,2026,2026-04-27,2026-05-01,Saturday
2026-05-04,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,4.11,2.0636,2.0464,1.474,2026,2026-05-04,2026-05-01,Monday
2026-05-05,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,11.37,5.7344,5.635599999999999,4.096,2026,2026-05-04,2026-05-01,Tuesday
2026-05-06,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,11.72,5.929,5.791,4.235,2026,2026-05-04,2026-05-01,Wednesday
2026-05-07,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,7.25,3.7594,3.4906,2.51,2026,2026-05-04,2026-05-01,Thursday
2026-05-08,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,16.1,8.6176,7.482400000000002,5.386,2026,2026-05-04,2026-05-01,Friday
2026-05-09,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,0.45,0.2416,0.2084,0.151,2026,2026-05-04,2026-05-01,Saturday
2026-05-11,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,5.51,2.9488,2.5612,1.843,2026,2026-05-11,2026-05-01,Monday
2026-05-12,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,1.82,0.9728,0.8472000000000001,0.608,2026,2026-05-11,2026-05-01,Tuesday
2026-05-13,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,4.07,2.1728,1.8972000000000002,1.358,2026,2026-05-11,2026-05-01,Wednesday
2026-05-14,CARROTS LOOSE PER KG,Vegetables,FRUIT & VEG,7.37,3.9456,3.4244,2.466,2026,2026-05-11,2026-05-01,Thursday
2026-03-05,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,33.9,17.5,16.4,10.0,2026,2026-03-02,2026-03-01,Thursday
2026-03-06,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,29.0,15.75,13.25,10.0,2026,2026-03-02,2026-03-01,Friday
2026-03-07,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,2.69,1.5,1.19,1.0,2026,2026-03-02,2026-03-01,Saturday
2026-03-10,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,14.94,8.7,6.24,6.0,2026,2026-03-09,2026-03-01,Tuesday
2026-03-11,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,4.98,2.9,2.0800000000000005,2.0,2026,2026-03-09,2026-03-01,Wednesday
2026-03-12,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,17.43,10.15,7.279999999999999,7.0,2026,2026-03-09,2026-03-01,Thursday
2026-03-13,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,9.96,5.8,4.160000000000001,4.0,2026,2026-03-09,2026-03-01,Friday
2026-03-14,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,14.69,8.7,5.99,6.0,2026,2026-03-09,2026-03-01,Saturday
2026-03-16,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,16.45,8.45,8.0,5.0,2026,2026-03-16,2026-03-01,Monday
2026-03-17,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,24.43,12.25,12.18,7.0,2026,2026-03-16,2026-03-01,Tuesday
2026-03-18,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,24.43,12.25,12.18,7.0,2026,2026-03-16,2026-03-01,Wednesday
2026-03-19,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,27.92,14.4,13.520000000000001,8.0,2026,2026-03-16,2026-03-01,Thursday
2026-03-20,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,21.45,10.75,10.7,5.0,2026,2026-03-16,2026-03-01,Friday
2026-03-21,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,12.87,6.45,6.419999999999999,3.0,2026,2026-03-16,2026-03-01,Saturday
2026-03-23,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,26.14,13.3,12.84,6.0,2026,2026-03-23,2026-03-01,Monday
2026-03-24,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,17.56,9.0,8.559999999999999,4.0,2026,2026-03-23,2026-03-01,Tuesday
2026-03-25,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,13.17,6.75,6.42,3.0,2026,2026-03-23,2026-03-01,Wednesday
2026-03-26,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,16.16,8.1,8.06,4.0,2026,2026-03-23,2026-03-01,Thursday
2026-03-27,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,51.66,27.3,24.359999999999996,14.0,2026,2026-03-23,2026-03-01,Friday
2026-03-28,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,21.77,11.7,10.07,6.0,2026,2026-03-23,2026-03-01,Saturday
2026-03-30,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,7.18,3.95,3.2299999999999995,2.0,2026,2026-03-30,2026-03-01,Monday
2026-03-31,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,41.88,24.0,17.880000000000003,12.0,2026,2026-03-30,2026-03-01,Tuesday
2026-04-01,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,34.9,20.0,14.899999999999999,10.0,2026,2026-03-30,2026-04-01,Wednesday
2026-04-02,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,45.02,26.0,19.020000000000003,13.0,2026,2026-03-30,2026-04-01,Thursday
2026-04-04,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,13.61,8.0,5.609999999999999,4.0,2026,2026-03-30,2026-04-01,Saturday
2026-04-07,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,20.94,12.0,8.940000000000001,6.0,2026,2026-04-06,2026-04-01,Tuesday
2026-04-08,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,27.92,16.0,11.920000000000002,8.0,2026,2026-04-06,2026-04-01,Wednesday
2026-04-09,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,6.98,4.0,2.9800000000000004,2.0,2026,2026-04-06,2026-04-01,Thursday
2026-04-10,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,38.39,22.0,16.39,11.0,2026,2026-04-06,2026-04-01,Friday
2026-04-11,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,13.61,8.0,5.609999999999999,4.0,2026,2026-04-06,2026-04-01,Saturday
2026-04-13,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,6.48,3.75,2.7300000000000004,2.0,2026,2026-04-13,2026-04-01,Monday
2026-04-14,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,35.88,21.0,14.880000000000003,12.0,2026,2026-04-13,2026-04-01,Tuesday
2026-04-15,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,29.9,17.5,12.399999999999999,10.0,2026,2026-04-13,2026-04-01,Wednesday
2026-04-16,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,32.89,19.25,13.64,11.0,2026,2026-04-13,2026-04-01,Thursday
2026-04-17,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,26.61,15.75,10.86,9.0,2026,2026-04-13,2026-04-01,Friday
2026-04-18,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,2.69,1.75,0.94,1.0,2026,2026-04-13,2026-04-01,Saturday
2026-04-20,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,10.47,5.72,4.750000000000001,3.0,2026,2026-04-20,2026-04-01,Monday
2026-04-21,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,26.94,13.32,13.620000000000001,6.0,2026,2026-04-20,2026-04-01,Tuesday
2026-04-22,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,17.96,8.88,9.08,4.0,2026,2026-04-20,2026-04-01,Wednesday
2026-04-23,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,24.45,12.5,11.95,5.0,2026,2026-04-20,2026-04-01,Thursday
2026-04-24,CAULIFLOWER HALF,Vegetables,FRUIT & VEG,34.93,17.5,17.43,7.0,2026,2026-04-20,2026-04-01,Friday
