Date,Store Name,Department Name,Department Sort,APN,Name,Sub Department Name,Sales Inc GST,Cost Ex GST,Cost Inc GST,GP %,Lines,GP $,Quantity,Sales Ex GST,Store Sales Ex,Store Sales Inc,year,DayOfWeek,Week,GP_pct_num,is_loose,cycle_start,baseline_gp,gp_gap,is_special,is_markdown
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,9322578009317.0,R/BOW FRESH BABY SPINACH 120G,Salads,119.7,75.0,75.0,37.34,30,44.7,30.0,119.7,119.7,119.7,2026,Friday,8,37.34,False,2026-02-18,36.74,0.6000000000000014,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,9317792000028.0,HERBS - FRESH ASSTD VARIETIES,Vegetables,11.97,7.2,7.2,39.85,3,4.77,3.0,11.97,11.97,11.97,2026,Friday,8,39.85,False,2026-02-18,39.85,0.0,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,9331725009421.0,CAPSICUM - TINY CAPS 175G,Vegetables,13.38,8.0,8.0,40.21,2,5.38,2.0,13.38,13.38,13.38,2026,Friday,8,40.21,False,2026-02-18,40.21,0.0,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,9313711002661.0,TOMATOES - PREPACK 500G,Fruit,39.13,23.1,23.1,40.97,7,16.03,7.0,39.13,39.13,39.13,2026,Friday,8,40.97,False,2026-02-18,39.88,1.0899999999999963,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,9340964000120.0,TOMATOES - CHERRY SAMPARI TRUSS 250G,Fruit,24.41,14.0,14.0,42.65,7,10.41,7.0,24.41,24.41,24.41,2026,Friday,8,42.65,False,2026-02-18,40.09,2.559999999999995,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,613.0,POTATOES -  WASHED 5KG BAG,Potatoes,62.32,37.2,37.2,40.31,8,25.12,8.0,62.32,62.32,62.32,2026,Friday,8,40.31,False,2026-02-18,41.8,-1.4899999999999949,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,504.0,CABBAGE CHINESE HALF,Vegetables,5.29,3.0,3.0,43.29,1,2.29,1.0,5.29,5.29,5.29,2026,Friday,8,43.29,False,2026-02-18,42.22,1.0700000000000003,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,9340187000082.0,TOMATOES - MINI ROMA 200GM PUNNET,Fruit,13.56,8.0,8.0,41.0,4,5.56,4.0,13.56,13.56,13.56,2026,Friday,8,41.0,False,2026-02-18,39.85,1.1499999999999986,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,9330719000680.0,HI FRESH MESCLUN 180GMS,Salads,3.5,2.38,2.38,32.0,1,1.12,1.0,3.5,3.5,3.5,2026,Friday,8,32.0,False,2026-02-18,32.0,0.0,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,9317948013001.0,"CUCUMBER - CURLY
750G PACK",Vegetables,14.98,9.0,9.0,39.92,2,5.98,2.0,14.98,14.98,14.98,2026,Friday,8,39.92,False,2026-02-18,39.92,0.0,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,9316695006212.0,S/TASTY SLD EGG          250GM,Salads,6.99,5.5,5.5,21.32,1,1.49,1.0,6.99,6.99,6.99,2026,Friday,8,21.32,False,2026-02-18,21.32,0.0,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,9320409000014.0,BEAN SPROUTS 125GMS,Vegetables,8.0,5.0,5.0,37.5,2,3.0,2.0,8.0,8.0,8.0,2026,Friday,8,37.5,False,2026-02-18,37.5,0.0,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,269578.0,PARSLEY PRE PACKED,Vegetables,5.68,3.6,3.6,36.62,2,2.08,2.0,5.68,5.68,5.68,2026,Friday,8,36.62,False,2026-02-18,39.8,-3.1799999999999997,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,611.0,POTATOES -  WASHED 2.5KG BAG,Potatoes,59.31,32.85,32.85,44.61,9,26.46,9.0,59.31,59.31,59.31,2026,Friday,8,44.61,False,2026-02-18,40.86,3.75,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,9328327001007.0,GOURMET GDN GINGER PASTE 80G,Fruit & Vege Department Open,7.99,5.135,5.135,35.73,1,2.855,1.0,7.99,7.99,7.99,2026,Friday,8,35.73,False,2026-02-18,35.73,0.0,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,451.0,CAULIFLOWER HALF,Vegetables,28.61,15.0,15.0,47.57,10,13.61,10.0,28.61,28.61,28.61,2026,Friday,8,47.57,False,2026-02-18,42.845,4.725000000000001,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,9315737007613.0,P/PICK AVOCADOES,Fruit,20.7,16.8,16.8,18.84,3,3.9,3.0,20.7,20.7,20.7,2026,Friday,8,18.84,False,2026-02-18,18.84,0.0,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,9322578009324.0,R/BOW FRESH WILD ROCKET 120G,Salads,3.99,2.5,2.5,37.34,1,1.49,1.0,3.99,3.99,3.99,2026,Friday,8,37.34,False,2026-02-18,37.34,0.0,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,93541114.0,BLACKBERRIES 125GMS,Fruit,35.96,22.0,22.0,38.82,4,13.96,4.0,35.96,35.96,35.96,2026,Friday,8,38.82,False,2026-02-18,38.82,0.0,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,105.0,APPLES GRANNY SMITH,Fruit,20.46,12.2042,12.2042,40.35,4,8.2558,2.929,20.46,20.46,20.46,2026,Friday,8,40.35,False,2026-02-18,41.52,-1.1700000000000017,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,272.0,ORANGES NET BAG 3KG,Fruit,8.39,5.0,5.0,40.41,1,3.39,1.0,8.39,8.39,8.39,2026,Friday,8,40.41,False,2026-02-18,39.3,1.1099999999999994,0,0
2026-02-20,Foodland Wudinna,FRUIT & VEG,5,231.0,NECTARINES WHITE,Fruit,29.96,17.997,17.997,39.93,5,11.963,4.285,29.96,29.96,29.96,2026,Friday,8,39.93,False,2026-02-18,39.93,0.0,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9315737007569.0,P/PICK NECTARINE 1KG,Fruit,17.4,13.8,13.8,20.69,3,3.6,3.0,17.4,17.4,17.4,2026,Saturday,8,20.69,False,2026-02-18,15.56,5.130000000000001,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9339562011836.0,LK POTATO SALAD 800G,Salads,15.98,10.2,10.2,36.17,2,5.78,2.0,15.98,15.98,15.98,2026,Saturday,8,36.17,False,2026-02-18,36.17,0.0,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9316695006175.0,S/TASTY SLD SEAFOOD      275GM,Salads,6.99,4.5,4.5,35.62,1,2.49,1.0,6.99,6.99,6.99,2026,Saturday,8,35.62,False,2026-02-18,35.62,0.0,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,2622171.0,STIRFRY MIXED VEGETABLES,Vegetables,5.71,4.0759,4.0759,28.62,1,1.6341,0.408,5.71,5.71,5.71,2026,Saturday,8,28.62,False,2026-02-18,28.64,-0.019999999999999574,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,431.0,TOMATOES - PRE-PACK 1KG,Fruit,11.38,6.6,6.6,42.0,2,4.78,2.0,11.38,11.38,11.38,2026,Saturday,8,42.0,False,2026-02-18,41.57,0.4299999999999997,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9310246061156.0,COMM CO CRNCHY NDLE KIT  450GM,Salads,9.9,7.0,7.0,29.29,2,2.9,2.0,9.9,9.9,9.9,2026,Saturday,8,29.29,False,2026-02-18,29.29,0.0,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9318085022413.0,POTATOES - KESTRAL 2KG BAG,Potatoes,8.99,5.8,5.8,35.48,1,3.19,1.0,8.99,8.99,8.99,2026,Saturday,8,35.48,False,2026-02-18,39.92,-4.440000000000005,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9323150000203.0,SNOW PEAS PRE PACK 150G,Vegetables,26.97,16.5,16.5,38.82,3,10.47,3.0,26.97,26.97,26.97,2026,Saturday,8,38.82,False,2026-02-18,37.42,1.3999999999999986,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9321942001193.0,"P/PICK PEARS
1.5KG",Fruit,9.8,6.6,6.6,32.65,2,3.2,2.0,9.8,9.8,9.8,2026,Saturday,8,32.65,False,2026-02-18,32.65,0.0,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,432.0,"TOMATOES -
 CHERRY PUNNET 250G",Fruit,29.0,23.8,23.8,17.93,14,5.2,14.0,29.0,29.0,29.0,2026,Saturday,8,17.93,False,2026-02-18,39.85,-21.92,1,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9322578001267.0,R/BOW FRESH SWEET MIX 120GMS,Salads,7.98,5.0,5.0,37.34,2,2.98,2.0,7.98,7.98,7.98,2026,Saturday,8,37.34,False,2026-02-18,37.34,0.0,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9313711001015.0,SUGAR SNAP PEAS PRE PACK 150G,Vegetables,8.99,5.5,5.5,38.82,1,3.49,1.0,8.99,8.99,8.99,2026,Saturday,8,38.82,False,2026-02-18,39.92,-1.1000000000000014,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,445.0,CELERY HALF,Vegetables,5.98,2.8,2.8,53.18,2,3.18,2.0,5.98,5.98,5.98,2026,Saturday,8,53.18,False,2026-02-18,46.81,6.369999999999997,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,406.0,CABBAGE QUARTER,Vegetables,7.56,2.6,2.6,65.61,4,4.96,4.0,7.56,7.56,7.56,2026,Saturday,8,65.61,False,2026-02-18,51.55,14.060000000000002,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9339562011706.0,LK PASTA SALAD 250G,Salads,7.98,3.131,3.131,60.76,2,4.849,2.0,7.98,7.98,7.98,2026,Saturday,8,60.76,False,2026-02-18,34.53,26.229999999999997,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9335567000028.0,"LETTUCE BABY COS
 TWIN PACK",Vegetables,13.17,7.5,7.5,43.05,3,5.67,3.0,13.17,13.17,13.17,2026,Saturday,8,43.05,False,2026-02-18,40.5,2.549999999999997,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9315737007880.0,P/PICK CARROTS 750GM,Vegetables,6.8,5.0,5.0,26.47,4,1.8,4.0,6.8,6.8,6.8,2026,Saturday,8,26.47,False,2026-02-18,26.47,0.0,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,529.0,CUCUMBER CONTINENTAL,Vegetables,32.06,18.6662,18.6662,41.78,14,13.3938,14.0,32.06,32.06,32.06,2026,Saturday,8,41.78,False,2026-02-18,41.5,0.28000000000000114,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,93536240.0,BLUEBERRIES 125G,Fruit,34.95,20.75,20.75,40.63,5,14.2,5.0,34.95,34.95,34.95,2026,Saturday,8,40.63,False,2026-02-18,38.53,2.1000000000000014,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9313711333406.0,CELERY PIECES 300GMS,Vegetables,3.8,3.0,3.0,21.05,1,0.8,1.0,3.8,3.8,3.8,2026,Saturday,8,21.05,False,2026-02-18,39.9,-18.849999999999998,1,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,707.0,ONIONS PRE PACK 1KG BROWN,Vegetables,25.74,14.4,14.4,44.06,6,11.34,6.0,25.74,25.74,25.74,2026,Saturday,8,44.06,False,2026-02-18,43.76,0.30000000000000426,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9322578001045.0,FRESH HERBS,Vegetables,3.99,2.4,2.4,39.85,1,1.59,1.0,3.99,3.99,3.99,2026,Saturday,8,39.85,False,2026-02-18,39.85,0.0,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9347361000005.0,RADISHES - PREPACK 250GM,Vegetables,2.29,1.3,1.3,43.23,1,0.99,1.0,2.29,2.29,2.29,2026,Saturday,8,43.23,False,2026-02-18,43.23,0.0,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9340187000037.0,CUCUMBER BABY LEBANESE P/PACK 250GMS,Vegetables,27.92,16.0,16.0,42.69,8,11.92,8.0,27.92,27.92,27.92,2026,Saturday,8,42.69,False,2026-02-18,40.525,2.164999999999999,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,252234.0,SLICED WATERMELON,Fruit,6.09,1.7537,1.7537,71.2,2,4.3363,1.299,6.09,6.09,6.09,2026,Saturday,8,71.2,False,2026-02-18,66.96,4.240000000000009,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,200250.0,STRAWBERRIES PER PUNNET,Fruit,125.82,81.0,81.0,35.62,18,44.82,18.0,125.82,125.82,125.82,2026,Saturday,8,35.62,False,2026-02-18,37.05,-1.4299999999999997,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,501.0,CABBAGE HALF,Vegetables,2.49,1.25,1.25,49.8,1,1.24,1.0,2.49,2.49,2.49,2026,Saturday,8,49.8,False,2026-02-18,45.41,4.390000000000001,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,498.0,CABBAGE RED QUARTER,Vegetables,1.99,0.825,0.825,58.54,1,1.165,1.0,1.99,1.99,1.99,2026,Saturday,8,58.54,False,2026-02-18,41.94,16.6,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9315737007910.0,P/PICK LIMES 400G,Fruit,9.0,7.0,7.0,22.22,2,2.0,2.0,9.0,9.0,9.0,2026,Saturday,8,22.22,False,2026-02-18,22.22,0.0,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9322578009300.0,R/BOW FRESH MESCULIN MIX 120GMS,Salads,3.99,2.5,2.5,37.34,1,1.49,1.0,3.99,3.99,3.99,2026,Saturday,8,37.34,False,2026-02-18,37.34,0.0,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9312444000890.0,MUSHROOM - PREPACK BUTTON 200G,Vegetables,4.89,2.9,2.9,40.7,1,1.99,1.0,4.89,4.89,4.89,2026,Saturday,8,40.7,False,2026-02-18,39.88,0.8200000000000003,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,230.0,NECTARINES YELLOW,Fruit,9.13,5.4852,5.4852,39.92,1,3.6448,1.306,9.13,9.13,9.13,2026,Saturday,8,39.92,False,2026-02-18,39.91,0.010000000000005116,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9313158000428.0,POTATOES - MITOLO LOW CARB 1.5KG,Potatoes,24.5,19.5,19.5,20.41,5,5.0,5.0,24.5,24.5,24.5,2026,Saturday,8,20.41,False,2026-02-18,20.41,0.0,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,460.0,CARROTS               1 KG,Vegetables,7.17,3.45,3.45,51.88,3,3.72,3.0,7.17,7.17,7.17,2026,Saturday,8,51.88,False,2026-02-18,43.23,8.650000000000006,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9339562011829.0,LK PASTA SALAD 800G,Salads,7.99,5.1,5.1,36.17,1,2.89,1.0,7.99,7.99,7.99,2026,Saturday,8,36.17,False,2026-02-18,36.17,0.0,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9322578009317.0,R/BOW FRESH BABY SPINACH 120G,Salads,27.93,17.5,17.5,37.34,7,10.43,7.0,27.93,27.93,27.93,2026,Saturday,8,37.34,False,2026-02-18,36.74,0.6000000000000014,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9317792000028.0,HERBS - FRESH ASSTD VARIETIES,Vegetables,5.99,4.8,4.8,19.87,2,1.19,2.0,5.99,5.99,5.99,2026,Saturday,8,19.87,False,2026-02-18,39.85,-19.98,0,1
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9331725009421.0,CAPSICUM - TINY CAPS 175G,Vegetables,6.69,4.0,4.0,40.21,1,2.69,1.0,6.69,6.69,6.69,2026,Saturday,8,40.21,False,2026-02-18,40.21,0.0,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9313711002661.0,TOMATOES - PREPACK 500G,Fruit,22.36,13.2,13.2,40.97,4,9.16,4.0,22.36,22.36,22.36,2026,Saturday,8,40.97,False,2026-02-18,39.88,1.0899999999999963,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9340964000120.0,TOMATOES - CHERRY SAMPARI TRUSS 250G,Fruit,7.18,4.0,4.0,44.29,2,3.18,2.0,7.18,7.18,7.18,2026,Saturday,8,44.29,False,2026-02-18,40.09,4.199999999999996,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,613.0,POTATOES -  WASHED 5KG BAG,Potatoes,23.97,13.95,13.95,41.8,3,10.02,3.0,23.97,23.97,23.97,2026,Saturday,8,41.8,False,2026-02-18,41.8,0.0,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,504.0,CABBAGE CHINESE HALF,Vegetables,10.58,6.0,6.0,43.29,2,4.58,2.0,10.58,10.58,10.58,2026,Saturday,8,43.29,False,2026-02-18,42.22,1.0700000000000003,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9340187000082.0,TOMATOES - MINI ROMA 200GM PUNNET,Fruit,20.34,12.0,12.0,41.0,6,8.34,6.0,20.34,20.34,20.34,2026,Saturday,8,41.0,False,2026-02-18,39.85,1.1499999999999986,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9317948013001.0,"CUCUMBER - CURLY
750G PACK",Vegetables,22.47,13.5,13.5,39.92,3,8.97,3.0,22.47,22.47,22.47,2026,Saturday,8,39.92,False,2026-02-18,39.92,0.0,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,611.0,POTATOES -  WASHED 2.5KG BAG,Potatoes,19.77,10.95,10.95,44.61,3,8.82,3.0,19.77,19.77,19.77,2026,Saturday,8,44.61,False,2026-02-18,40.86,3.75,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,451.0,CAULIFLOWER HALF,Vegetables,5.49,3.0,3.0,45.36,2,2.49,2.0,5.49,5.49,5.49,2026,Saturday,8,45.36,False,2026-02-18,42.845,2.5150000000000006,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,9315737007613.0,P/PICK AVOCADOES,Fruit,27.6,22.4,22.4,18.84,4,5.2,4.0,27.6,27.6,27.6,2026,Saturday,8,18.84,False,2026-02-18,18.84,0.0,0,0
2026-02-21,Foodland Wudinna,FRUIT & VEG,5,105.0,APPLES GRANNY SMITH,Fruit,4.31,2.5667,2.5667,40.45,1,1.7433,0.616,4.31,4.31,4.31,2026,Saturday,8,40.45,False,2026-02-18,41.52,-1.0700000000000003,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,9315737007569.0,P/PICK NECTARINE 1KG,Fruit,5.8,4.6,4.6,20.69,1,1.2,1.0,5.8,5.8,5.8,2026,Monday,9,20.69,False,2026-02-18,15.56,5.130000000000001,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,9320142000005.0,ALFALFA/SPROUTS PER TUB,Vegetables,2.99,1.8,1.8,39.8,1,1.19,1.0,2.99,2.99,2.99,2026,Monday,9,39.8,False,2026-02-18,39.8,0.0,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,2622171.0,STIRFRY MIXED VEGETABLES,Vegetables,16.56,11.8282,11.8282,28.57,3,4.7318,1.184,16.56,16.56,16.56,2026,Monday,9,28.57,False,2026-02-18,28.64,-0.07000000000000028,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,431.0,TOMATOES - PRE-PACK 1KG,Fruit,5.99,3.5,3.5,41.57,1,2.49,1.0,5.99,5.99,5.99,2026,Monday,9,41.57,False,2026-02-18,41.57,0.0,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,9310246061156.0,COMM CO CRNCHY NDLE KIT  450GM,Salads,4.95,3.5,3.5,29.29,1,1.45,1.0,4.95,4.95,4.95,2026,Monday,9,29.29,False,2026-02-18,29.29,0.0,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,9323150000203.0,SNOW PEAS PRE PACK 150G,Vegetables,26.97,16.5,16.5,38.82,3,10.47,3.0,26.97,26.97,26.97,2026,Monday,9,38.82,False,2026-02-18,37.42,1.3999999999999986,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,9322578009393.0,R/BOW FRESH KALE P/PACK 250GM,Salads,2.64,3.1,3.1,-17.42,1,-0.46,1.0,2.64,2.64,2.64,2026,Monday,9,-17.42,False,2026-02-18,41.4,-58.82,1,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,9358739000053.0,BOWLSOME CHICKEN CAESAR 225G,Salads,10.45,7.43,7.43,28.9,1,3.02,1.0,10.45,10.45,10.45,2026,Monday,9,28.9,False,2026-02-18,28.9,0.0,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,9321942001193.0,"P/PICK PEARS
1.5KG",Fruit,4.9,3.3,3.3,32.65,1,1.6,1.0,4.9,4.9,4.9,2026,Monday,9,32.65,False,2026-02-18,32.65,0.0,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,268245.0,PINEAPPLE FRESH HALF,Fruit,7.98,3.0,3.0,62.41,2,4.98,2.0,7.98,7.98,7.98,2026,Monday,9,62.41,False,2026-02-18,40.64,21.769999999999996,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,432.0,"TOMATOES -
 CHERRY PUNNET 250G",Fruit,12.5,8.5,8.5,32.0,5,4.0,5.0,12.5,12.5,12.5,2026,Monday,9,32.0,False,2026-02-18,39.85,-7.850000000000001,1,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,9322578001267.0,R/BOW FRESH SWEET MIX 120GMS,Salads,15.98,15.0,15.0,6.13,6,0.98,6.0,15.98,15.98,15.98,2026,Monday,9,6.13,False,2026-02-18,37.34,-31.210000000000004,0,1
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,9313711001015.0,SUGAR SNAP PEAS PRE PACK 150G,Vegetables,16.98,10.5,10.5,38.16,2,6.48,2.0,16.98,16.98,16.98,2026,Monday,9,38.16,False,2026-02-18,39.92,-1.7600000000000051,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,445.0,CELERY HALF,Vegetables,2.99,1.4,1.4,53.18,1,1.59,1.0,2.99,2.99,2.99,2026,Monday,9,53.18,False,2026-02-18,46.81,6.369999999999997,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,9320142246892.0,"SNOW PEA SPROUTS
PUNNETS 100G",Vegetables,4.69,2.8,2.8,40.3,1,1.89,1.0,4.69,4.69,4.69,2026,Monday,9,40.3,False,2026-02-18,40.3,0.0,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,406.0,CABBAGE QUARTER,Vegetables,9.45,3.15,3.15,66.67,5,6.3,5.0,9.45,9.45,9.45,2026,Monday,9,66.67,False,2026-02-18,51.55,15.120000000000005,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,252205.0,PUMPKIN DICED,Vegetables,6.07,3.3468,3.3468,44.86,3,2.7232,1.217,6.07,6.07,6.07,2026,Monday,9,44.86,False,2026-02-18,44.85,0.00999999999999801,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,9324911001002.0,P/P SWEET POTATOE'S 1KG,Potatoes,9.98,4.5,4.5,54.91,2,5.48,2.0,9.98,9.98,9.98,2026,Monday,9,54.91,False,2026-02-18,49.9,5.009999999999998,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,97923543240.0,"DATES - MEDJOOL
227G PACK",Fruit,9.99,6.0,6.0,39.94,1,3.99,1.0,9.99,9.99,9.99,2026,Monday,9,39.94,False,2026-02-18,39.8,0.14000000000000057,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,9335567000028.0,"LETTUCE BABY COS
 TWIN PACK",Vegetables,17.56,10.0,10.0,43.05,4,7.56,4.0,17.56,17.56,17.56,2026,Monday,9,43.05,False,2026-02-18,40.5,2.549999999999997,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,9315737007880.0,P/PICK CARROTS 750GM,Vegetables,8.5,6.25,6.25,26.47,5,2.25,5.0,8.5,8.5,8.5,2026,Monday,9,26.47,False,2026-02-18,26.47,0.0,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,529.0,CUCUMBER CONTINENTAL,Vegetables,20.61,11.9997,11.9997,41.78,9,8.6103,9.0,20.61,20.61,20.61,2026,Monday,9,41.78,False,2026-02-18,41.5,0.28000000000000114,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,93536240.0,BLUEBERRIES 125G,Fruit,69.2,41.5,41.5,40.03,10,27.7,10.0,69.2,69.2,69.2,2026,Monday,9,40.03,False,2026-02-18,38.53,1.5,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,9337441000018.0,"MUSHROOMS - SLICED
 200G PREPACK",Vegetables,19.58,20.3,20.3,-3.68,7,-0.72,7.0,19.58,19.58,19.58,2026,Monday,9,-3.68,False,2026-02-18,39.88,-43.56,0,1
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,9358739000800.0,BOWLSOME CHICKEN Pad Thai 300gm,Salads,10.99,7.99,7.99,27.3,1,3.0,1.0,10.99,10.99,10.99,2026,Monday,9,27.3,False,2026-02-18,27.3,0.0,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,707.0,ONIONS PRE PACK 1KG BROWN,Vegetables,20.55,11.55,11.55,43.8,5,9.0,5.0,20.55,20.55,20.55,2026,Monday,9,43.8,False,2026-02-18,43.76,0.03999999999999915,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,9340187000037.0,CUCUMBER BABY LEBANESE P/PACK 250GMS,Vegetables,21.74,12.5,12.5,42.5,6,9.24,6.0,21.74,21.74,21.74,2026,Monday,9,42.5,False,2026-02-18,40.525,1.9750000000000014,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,252234.0,SLICED WATERMELON,Fruit,13.11,3.8368,3.8368,70.73,6,9.2732,2.842,13.11,13.11,13.11,2026,Monday,9,70.73,False,2026-02-18,66.96,3.7700000000000102,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,200250.0,STRAWBERRIES PER PUNNET,Fruit,139.8,90.0,90.0,35.62,20,49.8,20.0,139.8,139.8,139.8,2026,Monday,9,35.62,False,2026-02-18,37.05,-1.4299999999999997,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,80687493142.0,BROCCOLINI BUNCHES,Vegetables,35.92,21.3336,21.3336,40.61,8,14.5864,8.0,35.92,35.92,35.92,2026,Monday,9,40.61,False,2026-02-18,40.61,0.0,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,501.0,CABBAGE HALF,Vegetables,4.98,2.2,2.2,55.82,2,2.78,2.0,4.98,4.98,4.98,2026,Monday,9,55.82,False,2026-02-18,45.41,10.410000000000004,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,498.0,CABBAGE RED QUARTER,Vegetables,3.98,1.65,1.65,58.54,2,2.33,2.0,3.98,3.98,3.98,2026,Monday,9,58.54,False,2026-02-18,41.94,16.6,0,0
2026-02-23,Foodland Wudinna,FRUIT & VEG,5,9339562011812.0,LK COLESLAW SALAD 250G,Salads,3.99,1.5655,1.5655,60.76,1,2.4245,1.0,3.99,3.99,3.99,2026,Monday,9,60.76,False,2026-02-18,34.53,26.229999999999997,0,0
